name,domain,phone,address,city,state,zip,clia_number,certified_at,certificate_type,site_count,test_volume,classification_codes,segments,lab_type,cms_facility_type_code,cms_facility_type_name,russian_candidate
BLOOM PEDIATRICS,,2486451740,2055 E 14 MILE ROAD,BIRMINGHAM,MI,48009,23D0362833,2025-01-23,Compliance,0,3854,,unspecified,POL,21,physician_office,False
NORTHWEST DERMATOLOGY GROUP PC,,2483530880,32270 TELEGRAPH ROAD SUITE 200,BINGHAM FARMS,MI,48025,23D0363370,2025-08-15,Compliance,0,130,,unspecified,POL,21,physician_office,False
MHP DBA SOUTH MACOMB INTERNISTS,,5867517515,11885 E 12 MILE ROAD  #100B,WARREN,MI,48093,23D0366080,2025-11-24,Compliance,0,19880,,unspecified,POL,21,physician_office,False
MICHIGAN HEALTHCARE PROFESSIONALS P C,,7345229800,2011 MIDDLEBELT ROAD,GARDEN CITY,MI,48135,23D0367552,2025-05-14,Compliance,0,7302,,unspecified,POL,21,physician_office,False
GEORGETOWN DERMATOLOGISTS PC,,5869791750,39242 DEQUINDRE STE 105,STERLING HEIGHTS,MI,48310,23D0371496,2025-03-12,Compliance,0,1501,,unspecified,POL,21,physician_office,False
"MESSENGER & SONS DERMATOLOGY, PLLC",,5179994017,1515 LAKE LANSING RD STE C-3,LANSING,MI,48912,23D0378604,2025-05-20,Compliance,0,28778,,unspecified,POL,21,physician_office,False
NORTHWESTERN MICHIGAN DERMATOLOGY,,2319358717,"550 MUNSON AVE, SUITE 200",TRAVERSE CITY,MI,49686,23D0381425,2025-08-26,Compliance,0,1369,,unspecified,POL,21,physician_office,False
MERRILLWOOD PEDIATRICS PC,,2485431545,27332 WOODWARD #100,ROYAL OAK,MI,48067,23D0691843,2025-08-11,Compliance,0,1800,,unspecified,POL,21,physician_office,False
FAMILY CARE PHYSICIANS,,2484760035,39500 W 10 MILE ROAD STE 100,NOVI,MI,48375,23D0857705,2025-02-10,Compliance,0,5112,,unspecified,POL,21,physician_office,False
"BASE OF THE BAYS DERMATOLOGY, PC",,2319387004,3950 SHORE ROAD,WILLIAMSBURG,MI,49690,23D0858935,2025-12-18,Compliance,0,93,,unspecified,POL,21,physician_office,False
EDGEWOOD CENTER PEDIATRICS,,2483609241,8896 COMMERCE RD STE 5,COMMERCE TWP,MI,48382,23D0870804,2025-01-16,Compliance,0,2263,,unspecified,POL,21,physician_office,False
PINNACLE DERMATOLOGY,,2316753995,2685 JOLLY ROAD,OKEMOS,MI,48864,23D0885058,2026-02-11,Compliance,0,700,,unspecified,POL,21,physician_office,False
PREMIER HISTOLOGY,,2488567150,1349 S ROCHESTER ROAD SUITE 210,ROCHESTER HILLS,MI,48307,23D0895030,2025-03-10,Compliance,0,4628,,unspecified,POL,21,physician_office,False
"STEVEN J HUNT, MD",,9067790010,206 E SMITH ST,IRON MOUNTAIN,MI,49801,23D0901115,2025-06-24,Compliance,0,230,,unspecified,POL,21,physician_office,False
PINNACLE DERMATOLOGY,,8102204422,6888 GRAND RIVER AVENUE,BRIGHTON,MI,48114,23D0911386,2025-09-30,Compliance,0,400,,unspecified,POL,21,physician_office,False
KARMANOS CANCER INSTITUTE - LAPEER,,8106674994,1295 BARRY DRIVE SUITE B,LAPEER,MI,48446,23D0914071,2025-04-14,Compliance,3,10000,,unspecified,POL,21,physician_office,False
HURON MEDICAL CENTER OF PORT HURON PC,,5865315916,"1221 PINE GROVE AVE, 2ND FLOOR",PORT HURON,MI,48060,23D0915078,2025-01-06,Compliance,0,86400,,unspecified,POL,21,physician_office,False
"CANCER AND HEMATOLOGY CENTERS, THE",,6163891718,302 KENSINGTON AVENUE,FLINT,MI,48503,23D0923923,2025-01-30,Compliance,0,152793,,unspecified,POL,21,physician_office,False
MICHIGAN ADULT & CHILD MEDICINE,,5867510732,11885 E 12 MILE RD SUITE 100A,WARREN,MI,48093,23D0925945,2025-04-02,Compliance,0,15510,,unspecified,POL,21,physician_office,False
KEVIN J GAFFNEY MD PC,,8102300001,1352 S LINDEN RD,FLINT,MI,48532,23D0941535,2025-12-10,Compliance,0,4000,,unspecified,POL,21,physician_office,False
SILVER PINE MEDICAL GROUP,,5867264823,"43455 SCHOENHERR RD, SUITE 19",STERLING HEIGHTS,MI,48313,23D0954433,2025-01-30,Compliance,0,1076139,,unspecified,POL,21,physician_office,False
PINNACLE DERMATOLOGY,,8157448554,"8245 N HOLLY ROAD, SUITE 101",GRAND BLANC,MI,48439,23D0955875,2025-07-08,Compliance,0,500,,unspecified,POL,21,physician_office,False
DERMATOLOGY CENTER OF ROCHESTER HILLS,,2486519500,919 W UNIVERSITY DRIVE SUITE 100,ROCHESTER HILLS,MI,48307,23D0962984,2025-12-03,Compliance,0,2000,,unspecified,POL,21,physician_office,False
ROCHESTER SKIN CANCER CENTER,,2482930800,405 BARCLAY CIRCLE,ROCHESTER HILLS,MI,48307,23D0986830,2025-03-24,Compliance,0,1500,,unspecified,POL,21,physician_office,False
"S L HUSAIN HAMZAVI MD, PC",,5862868720,43151 DALCOMA DRIVE SUITE 3,CLINTON TOWNSHIP,MI,48038,23D0988680,2025-04-24,Compliance,0,12000,,unspecified,POL,21,physician_office,False
OAKLAND FAMILY PRACTICE,,2483996090,27650 DEQUINDRE #2000,WARREN,MI,48092,23D0998123,2025-08-11,Compliance,0,22000,,unspecified,POL,21,physician_office,False
"JONA K GILL, MD, PC",,7344753221,14650 E OLD US HWY 12 SUITE 308,CHELSEA,MI,48118,23D1007218,2025-10-29,Compliance,0,520,,unspecified,POL,21,physician_office,False
"FOREFRONT DERMATOLOGY, S C DBA LAKESHORE",,9206639146,6225 PRAIRIE STREET,NORTON SHORES,MI,49444,23D1014883,2025-08-13,Compliance,0,1300,,unspecified,POL,21,physician_office,False
ACADEMIC DERMATOLOGY & COSMETIC SURGERY CENTER,,5869979700,51189 SHELBY PKWY,SHELBY TOWNSHIP,MI,48315,23D1028878,2025-06-02,Compliance,0,3731,,unspecified,POL,21,physician_office,False
MICHIGAN HEALTHCARE PROFESSIONALS PC,,2484770552,27900 GRAND RIVER SUITE 220,FARMINGTON HILLS,MI,48336,23D1032213,2026-03-03,Compliance,0,46000,,unspecified,POL,21,physician_office,False
SOMERSET SKIN CENTRE,,2482448448,255 KIRTS BLVD SUITE 100,TROY,MI,48084,23D1033208,2025-02-25,Compliance,0,3940,,unspecified,POL,21,physician_office,False
TRINITY HEALTH IHA MEDICAL GROUP DERMATOLOGY,,7345727500,4990 W CLARK ROAD SUITE 200,YPSILANTI,MI,48197,23D1063292,2025-05-22,Compliance,0,1900,,unspecified,POL,21,physician_office,False
REPRODUCTIVE MEDICINE ASSOCIATES OF MICHIGAN,,2486193100,130 TOWN CENTER DRIVE SUITE 106,TROY,MI,48084,23D1064315,2025-08-19,Compliance,0,45100,,unspecified,POL,21,physician_office,False
EMERGENT HEALTH PARTNERS,,7344776298,1200 STATE CIRCLE,ANN ARBOR,MI,48108,23D1067616,2025-02-11,Compliance,2,2350,,unspecified,POL,22,other_practitioner,False
98 POINT 6 EMERGICENTER,,5179136711,1540 LAKE LANSING ROAD SUITE 203,LANSING,MI,48912,23D1069404,2025-10-27,Compliance,0,904,,unspecified,POL,21,physician_office,False
GAGO CENTER FOR FERTILITY,,8102273232,2250 GENOA BUSINESS PARK DR SUITE 110,BRIGHTON,MI,48114,23D1076695,2026-01-21,Compliance,0,8558,,unspecified,POL,21,physician_office,False
DARIUS J KARIMIPOUR MD PC,,2483320103,43700 WOODWARD AVENUE SUITE 110,BLOOMFIELD HILLS,MI,48302,23D1096111,2025-03-24,Compliance,0,1685,,unspecified,POL,21,physician_office,False
WSU - DERMATOLOGY,,7344574055,1310 N MACOMB STREET,MONROE,MI,48162,23D1096986,2025-09-25,Compliance,0,5000,,unspecified,POL,21,physician_office,False
PINNACLE DERMATOLOGY,,7345917931,37605 PEMBROKE AVENUE,LIVONIA,MI,48152,23D1104243,2025-08-07,Compliance,0,550,,unspecified,POL,21,physician_office,False
LAKESHORE DERMATOLOGY A FOREFRONT PRACTICE,,6167849300,650 3 MILE ROAD NW SUITE 100,WALKER,MI,49544,23D2007295,2026-01-21,Compliance,0,350,,unspecified,POL,21,physician_office,False
CLARKSTON DERMATOLOGY,,3307498623,5701 BOW POINTE DRIVE SUITE 215,CLARKSTON,MI,48346,23D2021984,2025-09-17,Compliance,0,1530,,unspecified,POL,21,physician_office,False
WARREN GASTROENTEROLOGY,,2484959750,27560 HOOVER ROAD,WARREN,MI,48093,23D2023134,2025-01-06,Compliance,0,3170,,unspecified,POL,21,physician_office,False
FAIRVIEW PATHOLOGY,,2484959750,17000 EXECUTIVE PLAZA SUITE 202,DEARBORN,MI,48126,23D2046929,2025-05-12,Compliance,0,14203,,unspecified,POL,21,physician_office,False
TOLAN PARK MEDICAL BUILDING/DETROIT PUBLIC HEALTH,,3135779827,50 E CANFIELD STREET SUITE 101-S,DETROIT,MI,48201,23D2054540,2025-05-12,Compliance,2,7200,,unspecified,POL,21,physician_office,False
OAKLAND HILLS DERMATOLOGY,,2488582255,3400 AUBURN RD STE 100,AUBURN HILLS,MI,48326,23D2058512,2026-03-25,Compliance,0,260,,unspecified,POL,21,physician_office,False
"FOREFRONT DERMATOLOGY, S C",,6166782070,2525 EAST PARIS AVENUE S E SUITE 100,GRAND RAPIDS,MI,49546,23D2062073,2025-03-10,Compliance,0,1600,,unspecified,POL,21,physician_office,False
VITRUVIAN HEALTH,,6168412615,"431 SWARTZ CT, STE 200",IONIA,MI,48846,23D2068079,2025-11-10,Compliance,0,91800,,unspecified,POL,21,physician_office,False
"MICHIGAN HEALTHCARE PROFESSIONALS, P C",,2484193456,32255 NORTHWESTERN HWY SUITE 150,FARMINGTON HILLS,MI,48334,23D2078993,2025-04-01,Compliance,0,23500,,unspecified,POL,21,physician_office,False
"COMPREHENSIVE PAIN SPECIALISTS, PLLC",,8108777370,5154 MILLER ROAD,FLINT,MI,48507,23D2080211,2025-03-03,Compliance,0,221000,,unspecified,POL,21,physician_office,False
GAGO CENTER FOR FERTILITY (LANSING),,8102273232,1515 LAKE LANSING ROAD,LANSING,MI,48912,23D2081782,2026-02-12,Compliance,0,2553,,unspecified,POL,21,physician_office,False
FOREFRONT DERMATOLOGY,,5172033000,2601 COOLIDGE RD STE 200,EAST LANSING,MI,48823,23D2087205,2025-01-23,Compliance,0,825,,unspecified,POL,21,physician_office,False
PINNACLE DERMATOLOGY,,8107336050,2256 W HILL ROAD,FLINT,MI,48507,23D2090351,2025-07-08,Compliance,0,1500,,unspecified,POL,21,physician_office,False
"SKIN CANCER AND DERMATOLOGY CENTER, THE",,2314860230,5199 N ROYAL DRIVE,TRAVERSE CITY,MI,49684,23D2098524,2025-08-27,Compliance,0,1560,,unspecified,POL,21,physician_office,False
GANGER DERMATOLOGY,,7343444567,1979 HURON PARKWAY,ANN ARBOR,MI,48104,23D2101783,2026-01-13,Compliance,0,830,,unspecified,POL,21,physician_office,False
SERENITY PEDIATRICS,,2485330000,71 E LONG LAKE ROAD,BLOOMFIELD HILLS,MI,48304,23D2123321,2025-07-02,Compliance,0,37015,,unspecified,POL,21,physician_office,False
CENTER FOR SKIN SURGERY BY,,2485380109,31275 NORTHWESTERN HIGHWAY SUITE 140,FARMINGTON HILLS,MI,48334,23D2139429,2025-03-19,Compliance,0,540,,unspecified,POL,21,physician_office,False
"MID MICHIGAN PAIN SPECIALTY, PC",,8102504866,42500 HAYES RD SUITE 800,CLINTON TOWNSHIP,MI,48038,23D2149889,2025-02-04,Compliance,0,14400,,unspecified,POL,21,physician_office,False
HAMZAVI DERM PATH,,5862868720,22 SUNNINGDALE DRIVE,GROSSE POINTE,MI,48236,23D2153553,2025-04-16,Compliance,0,400,,unspecified,POL,21,physician_office,False
HAMZAVI DERM PATH BLOOMFIELD SATELLITE,,5862868720,5216 RECTOR COURT,BLOOMFIELD HILLS,MI,48302,23D2153556,2025-03-05,Compliance,0,1200,,unspecified,POL,22,other_practitioner,False
PAIN CLINIC OF MICHIGAN,,5869777246,2820 CROOKS ROAD,ROCHESTER HILLS,MI,48309,23D2167355,2025-09-09,Compliance,0,604000,,unspecified,POL,21,physician_office,False
FOREFRONT DERMATOLOGY S C,,7348002055,305 E EISENHOWER PKWY STE 320,ANN ARBOR,MI,48108,23D2168840,2025-05-22,Compliance,0,320,,unspecified,POL,21,physician_office,False
HURON MEDICAL CENTER OF PORT HURON PC,,5865315916,2605 ELECTRIC AVE,PORT HURON,MI,48060,23D2180517,2025-01-06,Compliance,0,23400,,unspecified,POL,21,physician_office,False
APOLLO DERMATOLOGY,,2484364888,555 BARCLAY CIRCLE SUITE 170,ROCHESTER HILLS,MI,48307,23D2183606,2025-12-22,Compliance,0,120,,unspecified,POL,21,physician_office,False
HAMZAVI DERMATOLOGY SUITE 1,,5862868720,43151 DALCOMA DRIVE SUITE 1,CLINTON TOWNSHIP,MI,48038,23D2189573,2025-03-05,Compliance,0,210,,unspecified,POL,21,physician_office,False
NEW OAKLAND FAMILY CENTERS,,8003953223,26545 AMERICA DRIVE,SOUTHFIELD,MI,48034,23D2190193,2025-01-21,Compliance,0,1080000,,unspecified,POL,21,physician_office,False
H2 DERMATOLOGY,,9894011463,5120 MIDLAND ROAD,SAGINAW,MI,48603,23D2196639,2025-11-05,Compliance,0,365,,unspecified,POL,21,physician_office,False
MIDWEST DERMATOLOGY INSTITUTE,,2692246554,3480 CAPITAL AVENUE SW,BATTLE CREEK,MI,49015,23D2197525,2025-05-05,Compliance,0,500,,unspecified,POL,21,physician_office,False
BELLIN HEALTH ESCANABA,,9067866488,610 S LINCOLN ROAD,ESCANABA,MI,49829,23D2209126,2025-11-18,Compliance,0,272851,,unspecified,POL,21,physician_office,False
GAGO CENTER FOR FERTILITY,,8102273232,2550 DEXTER AVE,ANN ARBOR,MI,48103,23D2213338,2025-08-12,Compliance,0,87,,unspecified,POL,21,physician_office,False
KOUBA DERMATOLOGY MOHS LAB - ADRIAN,,4194795792,1136 COUNTRY CLUB RD SUITE C,ADRIAN,MI,49221,23D2232198,2025-09-05,Compliance,0,300,,unspecified,POL,21,physician_office,False
FLINT GASTROENTEROLOGY ASSOCIATES,,8106038400,8275 HOLLY ROAD SUITE 2,GRAND BLANC,MI,48439,23D2245112,2025-12-10,Compliance,0,10250,,unspecified,POL,21,physician_office,False
COREWELL HEALTH W BEAUMONT UNIV HOSP,,5865315916,3577 W 13 MILE ROAD SUITE 101,ROYAL OAK,MI,48073,23D2267187,2025-07-09,Compliance,0,1192,,unspecified,POL,21,physician_office,False
ARBOR RECOVERY MICHIGAN PLLC,,8102435085,5085 W BRISTOL ROAD,FLINT,MI,48507,23D2272124,2025-07-16,Compliance,0,260560,,unspecified,POL,21,physician_office,False
DERMATOLOGY & COSMETIC CENTER PLLC,,8333223376,5097 MILLER ROAD SUITE 1,FLINT,MI,48507,23D2273712,2025-06-30,Compliance,0,100,,unspecified,POL,21,physician_office,False
ZARKA DERMATOLOGY,,8102459380,1057 SUNCREST DRIVE,LAPEER,MI,48446,23D2274436,2025-08-20,Compliance,0,450,,unspecified,POL,21,physician_office,False
LAKE MICHIGAN DERMATOLOGY PLLC,,6164994844,1148 WASHINGTON AVE STE 20,HOLLAND,MI,49423,23D2276065,2025-07-21,Compliance,0,200,,unspecified,POL,21,physician_office,False
PINNACLE DERMATOLOGY,,8102457766,3273 DAVISON RD UNIT 5,LAPEER,MI,48446,23D2284271,2025-09-26,Compliance,0,700,,unspecified,POL,21,physician_office,False
COMPREHENSIVE GI SOLUTIONS PLLC,,2485579650,29995 W 12 MILE ROAD SUITE 347,FARMINGTON HILLS,MI,48334,23D2284987,2025-09-23,Compliance,0,12000,,unspecified,POL,21,physician_office,False
MIDWEST DERMATOLOGY INSTITUTE,,5173499777,2133 UNIVERSITY PARK DRIVE,OKEMOS,MI,48864,23D2288673,2025-08-04,Compliance,0,200,,unspecified,POL,21,physician_office,False
"HEALTHY SKIN, PLLC",,2489725143,2550 S TELEGRAPH ROAD SUITE 104,BLOOMFIELD HILLS,MI,48302,23D2289913,2026-01-20,Compliance,0,43,,unspecified,POL,21,physician_office,False
BLOOM PEDIATRICS,,2486451740,28625 NORTHWESTERN HWY SUITE 100,SOUTHFIELD,MI,48034,23D2297870,2025-01-23,Compliance,0,875,,unspecified,POL,21,physician_office,False
DERMATOLOGY INSTITUTE OF DETROIT,,3136313550,"24924 MICHIGAN AVENUE, FIRST FLOOR",DEARBORN,MI,48124,23D2298847,2025-01-31,Compliance,0,150,,unspecified,POL,21,physician_office,False
DERBALA INSTITUTE FOR REPRODUCTIVE IMMUNOLOGY,,2489380141,20480 VERNIER ROAD,HARPER WOODS,MI,48225,23D2299741,2025-02-24,Compliance,0,5000,,unspecified,POL,21,physician_office,False
"DAVID A WIESE, PHD, MD",,8105167216,4068 LEGEND WOODS LANE NE,GRAND RAPIDS,MI,49525,23D2305100,2025-03-10,Compliance,0,3450,,unspecified,POL,21,physician_office,False
LIGHTHOUSE DERMATOLOGY AND SKIN CANCER SPECIALISTS,,2487267646,26901 HARPER,SAINT CLAIR SHORES,MI,48081,23D2308467,2025-05-29,Compliance,0,75,,unspecified,POL,21,physician_office,False
UNIVERSITY OF MICHIGAN HEALTH WEST DERMATOLOGY -,,6162524300,4285 PARKWAY PLACE SW,GRANDVILLE,MI,49418,23D2308470,2025-06-04,Compliance,0,3481,,unspecified,POL,21,physician_office,False
"ENDOSCOPIC SOLUTIONS, PC",,2486254055,834 S LAPEER ROAD,OXFORD,MI,48371,23D2317114,2025-09-16,Compliance,0,8400,,unspecified,POL,21,physician_office,False
UM HEALTH - SPARROW CHARLOTTE OB/GYN,,5175415825,123 LANSING STREET SUITE 2,CHARLOTTE,MI,48813,23D2317117,2025-01-17,Accreditation,0,0,,unspecified,POL,21,physician_office,False
DERMATOLOGY SPECIALISTS OF DEXTER,,5862868720,7200 DAN HOEY ROAD SUITE A,DEXTER,MI,48130,23D2317197,2026-01-15,Compliance,0,500,,unspecified,POL,21,physician_office,False
LEGACY FAMILY CARE PLLC,,2489975964,23800 ORCHARD LAKE ROAD SUITE 202,FARMINGTON HILLS,MI,48336,23D2317715,2025-01-30,Accreditation,0,0,,unspecified,POL,21,physician_office,False
HURLEY OBSTETRICS & GYNECOLOGY -,,8102627845,102 N ADELAIDE SUITE C,FENTON,MI,48430,23D2320717,2025-03-24,Accreditation,0,0,,unspecified,POL,21,physician_office,False
PLUM HEALTH ROYAL OAK,,2485814760,26154 WOODWARD AVENUE SUITE B,ROYAL OAK,MI,48067,23D2326615,2025-07-08,Accreditation,0,0,,unspecified,POL,21,physician_office,False
ART OF DERMATOLOGY,,2485810333,28905 WOODWARD AVENUE,BERKLEY,MI,48072,23D2327064,2025-12-15,Compliance,0,500,,unspecified,POL,21,physician_office,False
DECKER DERMATOLOGY & MOHS SURGERY,,3137777546,16835 KERCHEVAL AVE,GROSSE POINTE,MI,48230,23D2327422,2025-11-10,Compliance,0,25,,unspecified,POL,21,physician_office,False
TRINITY HEALTH IHA MEDICAL GROUP LIFESTYLE,,7348877888,5505 S OLD US 23 SUITE 100,BRIGHTON,MI,48116,23D2328097,2025-08-05,Accreditation,0,0,,unspecified,POL,21,physician_office,False
DERMATOLOGY SPECIALISTS OF GRAND RAPIDS PLLC,,6163691600,1000 E PARIS AVENUE SE SUITE 104,GRAND RAPIDS,MI,49546,23D2328889,2025-12-02,Compliance,0,500,,unspecified,POL,21,physician_office,False
SIERRA CUTHPERT DO PC,,8105131437,5097 MILLER ROAD SUITE 1 UNIT 3,FLINT,MI,48503,23D2331112,2025-09-26,Accreditation,0,0,,unspecified,POL,21,physician_office,False
MHC KIDNEY AND HTN SPECIALISTS,,2319350338,3537 W FRONT STREET SUITE A,TRAVERSE CITY,MI,49684,23D2332558,2025-10-21,Accreditation,0,0,,unspecified,POL,21,physician_office,False
ADOBE HEALTH INC,,2487570100,21999 FARMINGTON ROAD SUITE 200,FARMINGTON,MI,48336,23D2335328,2025-12-09,Accreditation,0,0,,unspecified,POL,22,other_practitioner,False
ASPIRE MARLETTE DERMATOLOGY,,9899126580,2985 MAIN STREET,MARLETTE,MI,48453,23D2336074,2025-12-23,Accreditation,0,0,,unspecified,POL,21,physician_office,False
"TRUELINE HEALTH CLINIC, PLLC",,6163864260,2040 RAYBROOK STREET SE SUITE 200,GRAND RAPIDS,MI,49546,23D2337920,2026-02-02,Accreditation,0,0,,unspecified,POL,21,physician_office,False
TRINITY HEALTH IHA MEDICAL GROUP UROGYNECOLOGY,,7348385084,4350 JACKSON ROAD SUITE 300,ANN ARBOR,MI,48103,23D2338295,2026-02-09,Accreditation,0,0,,unspecified,POL,21,physician_office,False
THRIVE FAMILY HEALTH DIRECT PRIMARY CARE PLLC,,6162825969,6157 28TH STREET SE SUITE 18B,GRAND RAPIDS,MI,49546,23D2338318,2026-02-09,Accreditation,0,0,,unspecified,POL,21,physician_office,False
BURNSVILLE FAMILY PHYSICIANS,,9524350303,1000 W 140TH STREET SUITE 100,BURNSVILLE,MN,55337,24D0400263,2025-06-10,Compliance,0,15000,,unspecified,POL,21,physician_office,False
SOUTHDALE OBGYN,,9529207001,"305 E NICOLLET BLVD, STE 393",BURNSVILLE,MN,55337,24D0400320,2025-06-24,Compliance,0,2098,,unspecified,POL,21,physician_office,False
GLENCOE REGIONAL HEALTH SERVICES STEWART MEDICAL,,3208643121,300 BOWMAN ST,STEWART,MN,55385,24D0400844,2025-06-05,Compliance,0,4088,,unspecified,POL,21,physician_office,False
"PEDIATRIC SERVICES, PA",,9529224200,4700 PARK GLEN ROAD,SAINT LOUIS PARK,MN,55416,24D0401213,2025-11-04,Compliance,0,6849,,unspecified,POL,21,physician_office,False
ARTHRITIS AND RHEUMATOLOGY CONSULTANTS PA,,9522522595,7600 FRANCE AVE SUITE 5100,EDINA,MN,55435,24D0403111,2025-11-06,Compliance,0,176682,,unspecified,POL,21,physician_office,False
METROPOLITAN PEDIATRICS,,9529209191,3400 W 66TH ST SUITE 450,EDINA,MN,55435,24D0403169,2025-10-02,Compliance,0,5077,,unspecified,POL,21,physician_office,False
SOUTHDALE OBGYN,,9529207001,"3625 W 65TH ST, STE100",EDINA,MN,55435,24D0403228,2025-08-26,Compliance,0,4092,,unspecified,POL,21,physician_office,False
WE HEALTH CLINIC,,2187273352,"32 E 1ST STREET, SUITE 300",DULUTH,MN,55802,24D0403934,2025-04-25,Compliance,2,51,,unspecified,POL,22,other_practitioner,False
GUNDERSEN LA CRESCENT CLINIC,,5078956610,226 NORTH SECOND STREET,LA CRESCENT,MN,55947,24D0404531,2025-07-22,Compliance,0,7037,,unspecified,POL,21,physician_office,False
MANKATO CLINIC AT NORTH MANKATO FAMILY,,5073810241,1575 LOOKOUT DR,NORTH MANKATO,MN,56003,24D0404779,2026-01-29,Compliance,0,25744,,unspecified,POL,21,physician_office,False
CENTRACARE LABORATORY SERVICES-UROLOGY,,3202512700,2351 CONNECTICUT AVE S SUITE 200,SARTELL,MN,56377,24D0405733,2025-03-25,Compliance,0,17000,,unspecified,POL,21,physician_office,False
CENTRACARE CLINIC ST JOSEPH,,3203637765,1360 ELM ST E,SAINT JOSEPH,MN,56374,24D0406035,2025-11-21,Compliance,0,20244,,unspecified,POL,21,physician_office,False
LAKE REGION HEALTHCARE BARNESVILLE,,2183542111,209 2ND STREET SE,BARNESVILLE,MN,56514,24D0406287,2025-12-11,Compliance,0,15417,,unspecified,POL,21,physician_office,False
MAPLETON FAMILY MEDICINE CLINIC,,5073854109,305 MAIN ST NE,MAPLETON,MN,56065,24D0662972,2025-09-18,Compliance,0,6162,,unspecified,POL,21,physician_office,False
"EPIPHANY DERMATOLOGY OF MINNESOTA, LLC",,5073732270,2718 EKKO AVE,ALBERT LEA,MN,56007,24D0684038,2025-09-25,Compliance,0,160,,unspecified,POL,21,physician_office,False
DERMATOLOGY SPECIALISTS PA,,9529203808,3316 W 66TH ST,EDINA,MN,55435,24D0685191,2025-04-17,Compliance,0,4660,,unspecified,POL,21,physician_office,False
MN UROLOGY,,9529276501,7500 FRANCE AVE S,EDINA,MN,55435,24D0690510,2025-06-02,Compliance,0,3600,,unspecified,POL,21,physician_office,False
DERMATOLOGY CONSULTANTS PA,,6512513300,1215 TOWN CENTRE DR SUITE 200,EAGAN,MN,55123,24D0691538,2025-09-10,Compliance,0,4667,,unspecified,POL,21,physician_office,False
"DERMATOLOGY CONSULTANTS, PA",,6517700110,3555 WILLOW LAKE BLVD #240,VADNAIS HEIGHTS,MN,55110,24D0691540,2025-11-04,Compliance,0,1505,,unspecified,POL,21,physician_office,False
DERMATOLOGY CONSULTANTS PA,,6516453628,2270 FORD PWKY 102,SAINT PAUL,MN,55116,24D0691541,2025-12-18,Compliance,0,970,,unspecified,POL,21,physician_office,False
SHAKOPEE DAKOTA CLINIC,,9522334204,2330 SIOUX TR NW,PRIOR LAKE,MN,55372,24D0864231,2025-04-15,Compliance,0,37547,,unspecified,POL,21,physician_office,False
DR V M BAICH PA,,2182451484,101 BAICH DRIVE,COLERAINE,MN,55722,24D0906863,2025-12-10,Compliance,0,100,,unspecified,POL,21,physician_office,False
MIDWEST CLINIC OF DERMATOLOGY,,3202590208,1510 24TH AVE N,SAINT CLOUD,MN,56303,24D0908507,2026-03-24,Compliance,0,496,,unspecified,POL,21,physician_office,False
MINNESOTA UROLOGY,,7635207700,3366 OAKDALE AVE N SUITE 303,ROBBINSDALE,MN,55422,24D0916444,2025-10-28,Compliance,0,2000,,unspecified,POL,21,physician_office,False
CENTRACARE - BECKER CLINIC,,7632712819,12800 ROLLING RIDGE RD,BECKER,MN,55308,24D0927853,2025-01-02,Compliance,0,19936,,unspecified,POL,21,physician_office,False
ASPIRUS ST LUKE'S DERMATOLOGY,,2182497930,920 E FIRST ST STE 201,DULUTH,MN,55805,24D0953747,2026-03-05,Compliance,0,457,,unspecified,POL,21,physician_office,False
